Year,Current City,Current State,Current Country,Permanent City,Permanent State,Permanent Country,Course
2020,HARYANA,India,Indian,FARIDABAD,HARYANA,INDIA,BBA (Business Analytics)
2020,KERALA,India,Indian,ERNAKULAM,KERALA,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2020,KARNATAKA,India,Indian,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2020,HARYANA,India,Indian,YAMUNANAGAR,HARYANA,INDIA,BBA (Business Analytics)
2020,UTTAR PRADESH,India,Indian,KANPUR NAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2020,DELHI,India,Indian,SOUTH-WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2020,GUJARAT,India,Indian,VADODARA,GUJARAT,INDIA,BBA (Business Analytics)
2020,UTTAR PRADESH,India,Indian,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2020,JHARKHAND,India,Indian,PURBI SINGHBHUM,JHARKHAND,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2020,WEST BENGAL,India,Indian,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2020,WEST BENGAL,India,Indian,MURSHIDABAD,WEST BENGAL,INDIA,BBA (Business Analytics)
2020,HARYANA,India,Indian,FARIDABAD,HARYANA,INDIA,BBA (Business Analytics)
2020,BIHAR,India,Indian,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2020,GUJARAT,India,Indian,AHMEDABAD,GUJARAT,INDIA,BBA (Business Analytics)
2020,ASSAM,India,Indian,KAMRUP METROPOLITAN,ASSAM,INDIA,BBA (Business Analytics)
2020,ANDHRA PRADESH,India,Indian,WEST GODAVARI,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2020,UTTARAKHAND,India,Indian,DEHRA DUN,UTTARAKHAND,INDIA,BBA (Business Analytics)
2020,DELHI,India,Indian,NEW DELHI,DELHI,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2020,KARNATAKA,India,Indian,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2020,GUJARAT,India,Indian,BHARUCH,GUJARAT,INDIA,BBA (Business Analytics)
2020,KERALA,India,Indian,THRISSUR,KERALA,INDIA,BBA (Business Analytics)
2020,MAHARASHTRA,India,Indian,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,BBA (Business Analytics)
2020,MADHYA PRADESH,India,Indian,INDORE,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2020,KARNATAKA,India,Indian,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2020,PUNJAB,India,Indian,AMRITSAR,PUNJAB,INDIA,BBA (Business Analytics)
2020,KERALA,India,Indian,ERNAKULAM,KERALA,INDIA,BBA (Business Analytics)
2020,WEST BENGAL,India,Indian,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2020,UTTAR PRADESH,India,Indian,KANPUR NAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2020,ODISHA,India,Indian,CUTTACK,ODISHA,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2020,JHARKHAND,India,Indian,RANCHI,JHARKHAND,INDIA,BBA (Business Analytics)
2020,TAMILNADU,India,Indian,CHENNAI,TAMILNADU,INDIA,BBA (Business Analytics)
2020,HARYANA,India,Indian,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2020,HIMACHAL PRADESH,India,Indian,NOIDA,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2020,MAHARASHTRA,India,Indian,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2020,MAHARASHTRA,India,Indian,MUMBAI,MAHARASHTRA,INDIA,BBA (Business Analytics)
2020,ANDHRA PRADESH,India,Indian,PRAKASAM,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2020,TELANGANA,India,Indian,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2020,GUJARAT,India,Indian,AHMEDABAD,GUJARAT,INDIA,BBA (Business Analytics)
2020,CHHATTISGARH,India,Indian,DURG,CHHATTISGARH,INDIA,BBA (Business Analytics)
2020,CHHATTISGARH,India,Indian,DURG,CHHATTISGARH,INDIA,BBA (Business Analytics)
2020,MADHYA PRADESH,India,Indian,SHAJAPUR,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2020,MADHYA PRADESH,India,Indian,INDORE,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2020,TAMILNADU,India,Indian,CHENNAI,TAMILNADU,INDIA,BBA (Business Analytics)
2020,TAMILNADU,India,Indian,COIMBATORE,TAMILNADU,INDIA,BBA (Business Analytics)
2020,HARYANA,India,Indian,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2020,RAJASTHAN,India,Indian,AJMER,RAJASTHAN,INDIA,BBA (Business Analytics)
2020,UTTAR PRADESH,India,Indian,BIJNOR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2020,UTTAR PRADESH,India,Indian,VARANASI,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2020,KERALA,India,Indian,THRISSUR,KERALA,INDIA,BBA (Business Analytics)
2020,UTTARAKHAND,India,Indian,DEHRA DUN,UTTARAKHAND,INDIA,BBA (Business Analytics)
2020,MADHYA PRADESH,India,Indian,SATNA,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2020,CHHATTISGARH,India,Indian,DURG,CHHATTISGARH,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,HARDA,MADHYA PRADESH,India,HARDA,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,GANGANAGAR,RAJASTHAN,India,GANGANAGAR,RAJASTHAN,INDIA,BBA (Business Analytics)
2021,GHAZIABAD,UTTAR PRADESH,India,VARANASI,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,AHMEDABAD,GUJARAT,India,AHMEDABAD,GUJARAT,INDIA,BBA (Business Analytics)
2021,NIZAMABAD,TELANGANA,India,NIZAMABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,TIRUPPUR,TAMILNADU,India,TIRUPPUR,TAMILNADU,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,SOUTH-WEST DELHI,DELHI,India,SOUTH-WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2021,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,BBA (Business Analytics)
2021,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BBA (Business Analytics)
2021,CHENNAI,TAMILNADU,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,DURG,CHHATTISGARH,India,DURG,CHHATTISGARH,INDIA,BBA (Business Analytics)
2021,EAST NIMAR,MADHYA PRADESH,India,EAST NIMAR,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,MUMBAI,MAHARASHTRA,India,MUMBAI,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,SIDHARTHANAGAR,UTTAR PRADESH,India,SIDHARTHANAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,VISAKHAPATNAM,ANDHRA PRADESH,India,VISAKHAPATNAM,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,NAWADA,BIHAR,India,NAWADA,BIHAR,INDIA,BBA (Business Analytics)
2021,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,BBA (Business Analytics)
2021,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,BBA (Business Analytics)
2021,BANGALORE RURAL,KARNATAKA,India,BANGALORE RURAL,KARNATAKA,INDIA,BBA (Business Analytics)
2021,Y.S.R,ANDHRA PRADESH,India,Y.S.R,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,REWARI,HARYANA,India,REWARI,HARYANA,INDIA,BBA (Business Analytics)
2021,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,SOUTH-WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2021,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2021,AHMEDABAD,GUJARAT,India,AHMEDABAD,GUJARAT,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,BID,MAHARASHTRA,India,BID,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,PALAKKAD,KERALA,India,PALAKKAD,KERALA,INDIA,BBA (Business Analytics)
2021,MALAPPURAM,KERALA,India,MALAPPURAM,KERALA,INDIA,BBA (Business Analytics)
2021,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,BBA (Business Analytics)
2021,MATHURA,UTTAR PRADESH,India,MATHURA,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,KAUSHAMBI,UTTAR PRADESH,India,KAUSHAMBI,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2021,RAIPUR,CHHATTISGARH,India,RAIPUR,CHHATTISGARH,INDIA,BBA (Business Analytics)
2021,NORTH-WEST DELHI,DELHI,India,NORTH-WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,AZAMGARH,UTTAR PRADESH,India,AZAMGARH,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,JODHPUR,RAJASTHAN,India,JODHPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2021,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2021,FARIDABAD,HARYANA,India,FARIDABAD,HARYANA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,EAST DELHI,DELHI,India,EAST DELHI,DELHI,INDIA,BBA (Business Analytics)
2021,BELGAUM,KARNATAKA,India,BELGAUM,KARNATAKA,INDIA,BBA (Business Analytics)
2021,JAUNPUR,UTTAR PRADESH,India,JAUNPUR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,AURANGABAD,MAHARASHTRA,India,AURANGABAD,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,VARANASI,UTTAR PRADESH,India,VARANASI,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,FAIZABAD,UTTAR PRADESH,India,FAIZABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,DURGAPUR,WEST BENGAL,India,DURGAPUR,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,INDORE,MADHYA PRADESH,India,INDORE,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,CUTTACK,ODISHA,India,CUTTACK,ODISHA,INDIA,BBA (Business Analytics)
2021,FEROZPUR,PUNJAB,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,ALAPUZHA,KERALA,India,ALAPUZHA,KERALA,INDIA,BBA (Business Analytics)
2021,EAST GODAVARI,ANDHRA PRADESH,India,EAST GODAVARI,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BBA (Business Analytics)
2021,VIJAYAWADA,ANDHRA PRADESH,India,VIJAYAWADA,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,Khandwa,MADHYA PRADESH,India,Khandwa,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,SOUTH 24 PARGANAS,WEST BENGAL,India,SOUTH 24 PARGANAS,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,Tadapalligudem,ANDHRA PRADESH,India,Tadapalligudem,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2021,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BBA (Business Analytics)
2021,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2021,VARANASI,UTTAR PRADESH,India,VARANASI,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,Dubai,UAE,United Arab Emirates,KOTTAYAM,KERALA,INDIA,BBA (Business Analytics)
2021,MUMBAI,MAHARASHTRA,India,MUMBAI,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,VARANASI,UTTAR PRADESH,India,VARANASI,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,SOLAN,HIMACHAL PRADESH,India,SOLAN,HIMACHAL PRADESH,INDIA,BBA (Business Analytics)
2021,AHMEDABAD,GUJARAT,India,AHMEDABAD,GUJARAT,INDIA,BBA (Business Analytics)
2021,DURG,CHHATTISGARH,India,DURG,CHHATTISGARH,INDIA,BBA (Business Analytics)
2021,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2021,DURGAPUR,WEST BENGAL,India,DURGAPUR,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,NORTH GOA,GOA,India,NORTH GOA,GOA,INDIA,BBA (Business Analytics)
2021,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2021,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,ADILABAD,TELANGANA,India,ADILABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,SANGRUR,PUNJAB,India,SANGRUR,PUNJAB,INDIA,BBA (Business Analytics)
2021,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,RAJKOT,GUJARAT,India,RAJKOT,GUJARAT,INDIA,BBA (Business Analytics)
2021,MANDSAUR,MADHYA PRADESH,India,MANDSAUR,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,ANANTAPUR,ANDHRA PRADESH,India,ANANTAPUR,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,JHAJJAR,HARYANA,INDIA,BBA (Business Analytics)
2021,FARIDABAD,HARYANA,India,FARIDABAD,HARYANA,INDIA,BBA (Business Analytics)
2021,KANPUR NAGAR,UTTAR PRADESH,India,KANPUR NAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,MYSORE,KARNATAKA,India,KANNUR,KERALA,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,RANCHI,JHARKHAND,India,RANCHI,JHARKHAND,INDIA,BBA (Business Analytics)
2021,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2021,VADODARA,GUJARAT,India,MATHURA,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,INDORE,MADHYA PRADESH,India,INDORE,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,AL NAHDA,DUBAI,United Arab Emirates,KANNUR,KERALA,INDIA,BBA (Business Analytics)
2021,KORAPUT,ODISHA,India,JHARSUGUDA,ODISHA,INDIA,BBA (Business Analytics)
2021,NORTH-WEST DELHI,DELHI,India,NORTH-WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2021,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,BBA (Business Analytics)
2021,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,BBA (Business Analytics)
2021,HOSUR,TAMILNADU,India,HOSUR,TAMILNADU,INDIA,BBA (Business Analytics)
2021,RATLAM,MADHYA PRADESH,India,RATLAM,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,UJJAIN,MADHYA PRADESH,India,UJJAIN,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,UDAIPUR,RAJASTHAN,India,UDAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2021,MOTIHARI,BIHAR,India,MOTIHARI,BIHAR,INDIA,BBA (Business Analytics)
2021,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,NIZAMABAD,TELANGANA,India,NIZAMABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,INDORE,MADHYA PRADESH,India,INDORE,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,Sharjah,SHARJAH,United Arab Emirates,PALAKKAD,KERALA,INDIA,BBA (Business Analytics)
2021,COIMBATORE,TAMILNADU,India,COIMBATORE,TAMILNADU,INDIA,BBA (Business Analytics)
2021,CHENNAI,TAMILNADU,India,MUMBAI,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,JORHAT,ASSAM,India,JORHAT,ASSAM,INDIA,BBA (Business Analytics)
2021,KACHCHH,GUJARAT,India,KACHCHH,GUJARAT,INDIA,BBA (Business Analytics)
2021,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,BARDDHAMAN,WEST BENGAL,India,BARDDHAMAN,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,Asansol,WEST BENGAL,India,Asansol,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,SIDHARTHANAGAR,UTTAR PRADESH,India,SIDHARTHANAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,ERODE,TAMILNADU,India,ERODE,TAMILNADU,INDIA,BBA (Business Analytics)
2021,BARDDHAMAN,WEST BENGAL,India,BARDDHAMAN,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,WEST GODAVARI,ANDHRA PRADESH,India,WEST GODAVARI,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,NORTH GOA,GOA,India,NORTH GOA,GOA,INDIA,BBA (Business Analytics)
2021,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,JODHPUR,RAJASTHAN,India,JODHPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2021,BEGUSARAI,BIHAR,India,BEGUSARAI,BIHAR,INDIA,BBA (Business Analytics)
2021,ALLAHABAD,UTTAR PRADESH,India,ALLAHABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,EAST GODAVARI,ANDHRA PRADESH,India,EAST GODAVARI,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,Noida,UTTAR PRADESH,India,Noida,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,BOKARO,JHARKHAND,India,BOKARO,JHARKHAND,INDIA,BBA (Business Analytics)
2021,KURNOOL,ANDHRA PRADESH,India,KURNOOL,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,ALLAHABAD,UTTAR PRADESH,India,ALLAHABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BBA (Business Analytics)
2021,BID,MAHARASHTRA,India,BID,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,BBA (Business Analytics)
2021,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,KORAPUT,ODISHA,India,KORAPUT,ODISHA,INDIA,BBA (Business Analytics)
2021,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2021,KHANDWA,MADHYA PRADESH,India,KHANDWA,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,INDORE,MADHYA PRADESH,India,JAMMU,JAMMU AND KASHMIR,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,VISAKHAPATNAM,ANDHRA PRADESH,India,VISAKHAPATNAM,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,DEHRA DUN,UTTARAKHAND,India,DEHRA DUN,UTTARAKHAND,INDIA,BBA (Business Analytics)
2021,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,ERODE,TAMILNADU,India,ERODE,TAMILNADU,INDIA,BBA (Business Analytics)
2021,INDORE,MADHYA PRADESH,India,INDORE,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,SOUTH-WEST DELHI,DELHI,India,SOUTH-WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2021,KRISHNA,ANDHRA PRADESH,India,KRISHNA,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,SIRSA,HARYANA,India,SIRSA,HARYANA,INDIA,BBA (Business Analytics)
2021,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2021,DAKSHIN KANNAD,KARNATAKA,India,DAKSHIN KANNAD,KARNATAKA,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,VISAKHAPATNAM,ANDHRA PRADESH,India,VISAKHAPATNAM,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2021,NORTH GOA,GOA,India,NORTH GOA,GOA,INDIA,BBA (Business Analytics)
2021,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,AHMEDABAD,GUJARAT,India,AHMEDABAD,GUJARAT,INDIA,BBA (Business Analytics)
2021,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2021,SALEM,TAMILNADU,India,SALEM,TAMILNADU,INDIA,BBA (Business Analytics)
2021,NORTH GOA,GOA,India,NORTH GOA,GOA,INDIA,BBA (Business Analytics)
2021,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,RAIGAD,MAHARASHTRA,India,RAIGAD,MAHARASHTRA,INDIA,BBA (Business Analytics)
2021,BHAGALPUR,BIHAR,India,BHAGALPUR,BIHAR,INDIA,BBA (Business Analytics)
2021,WEST DELHI,DELHI,India,WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2021,SOUTH 24 PARGANAS,WEST BENGAL,India,SOUTH 24 PARGANAS,WEST BENGAL,INDIA,BBA (Business Analytics)
2021,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BBA (Business Analytics)
2021,RATLAM,MADHYA PRADESH,India,RATLAM,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2021,HAZARIBAG,JHARKHAND,India,HAZARIBAG,JHARKHAND,INDIA,BBA (Business Analytics)
2021,BHOPAL,MADHYA PRADESH,India,KANPUR NAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2021,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2021,SOUTH-WEST DELHI,DELHI,India,THIRUVANANTHAPURAM,KERALA,INDIA,BBA (Business Analytics)
